nom_entrepot,date,temperature,humidite
Hub Casablanca,2025-01-20 09:00:00,1.89,78.74
Hub Casablanca,2025-01-20 10:00:00,2.31,81.75
Hub Casablanca,2025-01-20 11:00:00,2.38,85.21
Hub Casablanca,2025-01-20 12:00:00,1.73,83.32
Hub Casablanca,2025-01-20 13:00:00,1.71,84.46
Hub Casablanca,2025-01-20 14:00:00,1.86,86.48
Hub Casablanca,2025-01-20 15:00:00,0.85,84.09
Hub Casablanca,2025-01-20 16:00:00,1.24,81.63
Hub Casablanca,2025-01-20 17:00:00,2.68,84.84
Hub Casablanca,2025-01-20 18:00:00,2.82,82.3
Hub Casablanca,2025-01-20 19:00:00,1.88,84.19
Hub Casablanca,2025-01-20 20:00:00,2.29,89.03
Hub Casablanca,2025-01-20 21:00:00,2.16,84.19
Hub Casablanca,2025-01-20 22:00:00,3.54,90.31
Hub Casablanca,2025-01-20 23:00:00,2.56,89.29
Hub Casablanca,2025-01-21 00:00:00,1.94,83.26
Hub Casablanca,2025-01-21 01:00:00,1.52,81.67
Hub Casablanca,2025-01-21 02:00:00,1.2,84.84
Hub Casablanca,2025-01-21 03:00:00,2.1,88.46
Hub Casablanca,2025-01-21 04:00:00,1.62,83.53
Hub Casablanca,2025-01-21 05:00:00,1.29,87.72
Hub Casablanca,2025-01-21 06:00:00,1.68,88.63
Hub Casablanca,2025-01-21 07:00:00,1.46,82.68
Hub Casablanca,2025-01-21 08:00:00,2.84,82.97
Hub Casablanca,2025-01-21 09:00:00,2.44,87.14
Hub Casablanca,2025-01-21 10:00:00,2.0,85.46
Hub Casablanca,2025-01-21 11:00:00,2.74,82.94
Hub Casablanca,2025-01-21 12:00:00,2.04,83.94
Hub Casablanca,2025-01-21 13:00:00,1.57,84.79
Hub Casablanca,2025-01-21 14:00:00,2.76,80.31
Hub Casablanca,2025-01-21 15:00:00,2.27,87.3
Hub Casablanca,2025-01-21 16:00:00,1.48,83.56
Hub Casablanca,2025-01-21 17:00:00,1.9,76.65
Hub Casablanca,2025-01-21 18:00:00,1.56,84.93
Hub Casablanca,2025-01-21 19:00:00,1.31,82.78
Hub Casablanca,2025-01-21 20:00:00,2.46,90.07
Hub Casablanca,2025-01-21 21:00:00,2.95,83.24
Hub Casablanca,2025-01-21 22:00:00,1.3,81.71
Hub Casablanca,2025-01-21 23:00:00,2.28,86.52
Hub Casablanca,2025-01-22 00:00:00,1.67,83.02
Hub Casablanca,2025-01-22 01:00:00,1.76,82.66
Hub Casablanca,2025-01-22 02:00:00,1.7,86.53
Hub Casablanca,2025-01-22 03:00:00,1.57,81.88
Hub Casablanca,2025-01-22 04:00:00,2.02,80.63
Hub Casablanca,2025-01-22 05:00:00,1.58,90.18
Hub Casablanca,2025-01-22 06:00:00,2.14,86.74
Hub Casablanca,2025-01-22 07:00:00,1.98,84.21
Hub Casablanca,2025-01-22 08:00:00,1.88,84.99
Hub Casablanca,2025-01-22 09:00:00,1.55,86.52
Hub Casablanca,2025-01-22 10:00:00,1.71,87.92
Hub Casablanca,2025-01-22 11:00:00,2.38,82.73
Hub Casablanca,2025-01-22 12:00:00,2.25,86.1
Hub Casablanca,2025-01-22 13:00:00,1.51,83.48
Hub Casablanca,2025-01-22 14:00:00,2.05,84.43
Hub Casablanca,2025-01-22 15:00:00,2.38,85.48
Hub Casablanca,2025-01-22 16:00:00,1.17,84.98
Hub Casablanca,2025-01-22 17:00:00,2.27,87.21
Hub Casablanca,2025-01-22 18:00:00,1.67,86.46
Hub Casablanca,2025-01-22 19:00:00,2.29,80.48
Hub Casablanca,2025-01-22 20:00:00,1.62,80.93
Hub Casablanca,2025-01-22 21:00:00,1.1,83.89
Hub Casablanca,2025-01-22 22:00:00,1.19,90.49
Hub Casablanca,2025-01-22 23:00:00,2.03,82.45
Hub Casablanca,2025-01-23 00:00:00,2.13,84.38
Hub Casablanca,2025-01-23 01:00:00,1.55,83.39
Hub Casablanca,2025-01-23 02:00:00,2.32,83.34
Hub Casablanca,2025-01-23 03:00:00,1.17,85.53
Hub Casablanca,2025-01-23 04:00:00,1.97,89.2
Hub Casablanca,2025-01-23 05:00:00,1.4,86.37
Hub Casablanca,2025-01-23 06:00:00,1.68,82.59
Hub Casablanca,2025-01-23 07:00:00,2.03,93.26
Hub Casablanca,2025-01-23 08:00:00,1.57,85.24
Hub Casablanca,2025-01-23 09:00:00,1.81,83.27
Hub Casablanca,2025-01-23 10:00:00,2.5,89.24
Hub Casablanca,2025-01-23 11:00:00,1.71,83.59
Hub Casablanca,2025-01-23 12:00:00,2.42,89.99
Hub Casablanca,2025-01-23 13:00:00,1.44,82.39
Hub Casablanca,2025-01-23 14:00:00,2.27,89.29
Hub Casablanca,2025-01-23 15:00:00,2.72,85.6
Hub Casablanca,2025-01-23 16:00:00,0.77,88.87
Hub Casablanca,2025-01-23 17:00:00,1.6,90.71
Hub Casablanca,2025-01-23 18:00:00,2.29,81.6
Hub Casablanca,2025-01-23 19:00:00,1.9,88.83
Hub Casablanca,2025-01-23 20:00:00,2.19,80.77
Hub Casablanca,2025-01-23 21:00:00,6.7,81.86
Hub Casablanca,2025-01-23 22:00:00,2.05,82.59
Hub Casablanca,2025-01-23 23:00:00,1.92,86.51
Hub Casablanca,2025-01-24 00:00:00,2.59,85.1
Hub Casablanca,2025-01-24 01:00:00,7.13,84.5
Hub Casablanca,2025-01-24 02:00:00,2.17,85.44
Hub Casablanca,2025-01-24 03:00:00,1.8,86.77
Hub Casablanca,2025-01-24 04:00:00,1.76,87.0
Hub Casablanca,2025-01-24 05:00:00,1.79,88.28
Hub Casablanca,2025-01-24 06:00:00,2.2,90.46
Hub Casablanca,2025-01-24 07:00:00,1.79,84.94
Hub Casablanca,2025-01-24 08:00:00,2.15,83.44
Hub Casablanca,2025-01-24 09:00:00,3.04,86.84
Hub Casablanca,2025-01-24 10:00:00,2.44,81.57
Hub Casablanca,2025-01-24 11:00:00,1.84,82.96
Hub Casablanca,2025-01-24 12:00:00,2.6,88.0
Hub Casablanca,2025-01-24 13:00:00,1.8,84.63
Hub Casablanca,2025-01-24 14:00:00,0.98,81.38
Hub Casablanca,2025-01-24 15:00:00,1.5,80.53
Hub Casablanca,2025-01-24 16:00:00,1.07,85.15
Hub Casablanca,2025-01-24 17:00:00,1.83,88.43
Hub Casablanca,2025-01-24 18:00:00,2.01,88.39
Hub Casablanca,2025-01-24 19:00:00,2.84,85.33
Hub Casablanca,2025-01-24 20:00:00,2.17,91.03
Hub Casablanca,2025-01-24 21:00:00,1.89,84.69
Hub Casablanca,2025-01-24 22:00:00,2.42,84.58
Hub Casablanca,2025-01-24 23:00:00,0.9,77.3
Hub Casablanca,2025-01-25 00:00:00,2.12,83.66
Hub Casablanca,2025-01-25 01:00:00,2.39,87.56
Hub Casablanca,2025-01-25 02:00:00,1.27,89.69
Hub Casablanca,2025-01-25 03:00:00,2.58,82.51
Hub Casablanca,2025-01-25 04:00:00,2.17,86.39
Hub Casablanca,2025-01-25 05:00:00,1.8,88.14
Hub Casablanca,2025-01-25 06:00:00,2.32,85.03
Hub Casablanca,2025-01-25 07:00:00,3.14,78.15
Hub Casablanca,2025-01-25 08:00:00,2.1,85.74
Hub Casablanca,2025-01-25 09:00:00,2.13,87.28
Hub Casablanca,2025-01-25 10:00:00,1.78,82.16
Hub Casablanca,2025-01-25 11:00:00,1.58,84.24
Hub Casablanca,2025-01-25 12:00:00,2.42,81.53
Hub Casablanca,2025-01-25 13:00:00,1.58,77.29
Hub Casablanca,2025-01-25 14:00:00,2.04,88.08
Hub Casablanca,2025-01-25 15:00:00,1.77,84.99
Hub Casablanca,2025-01-25 16:00:00,2.25,89.79
Hub Casablanca,2025-01-25 17:00:00,2.17,87.57
Hub Casablanca,2025-01-25 18:00:00,2.53,83.94
Hub Casablanca,2025-01-25 19:00:00,1.75,84.75
Hub Casablanca,2025-01-25 20:00:00,1.87,86.7
Hub Casablanca,2025-01-25 21:00:00,1.52,87.9
Hub Casablanca,2025-01-25 22:00:00,1.79,85.97
Hub Casablanca,2025-01-25 23:00:00,2.2,88.32
Hub Casablanca,2025-01-26 00:00:00,2.39,84.11
Hub Casablanca,2025-01-26 01:00:00,1.55,82.01
Hub Casablanca,2025-01-26 02:00:00,2.44,84.81
Hub Casablanca,2025-01-26 03:00:00,2.69,85.62
Hub Casablanca,2025-01-26 04:00:00,2.21,81.4
Hub Casablanca,2025-01-26 05:00:00,2.95,80.99
Hub Casablanca,2025-01-26 06:00:00,1.62,86.34
Hub Casablanca,2025-01-26 07:00:00,1.39,83.78
Hub Casablanca,2025-01-26 08:00:00,1.12,84.5
Hub Casablanca,2025-01-26 09:00:00,2.76,83.92
Hub Casablanca,2025-01-26 10:00:00,2.34,89.56
Hub Casablanca,2025-01-26 11:00:00,1.98,88.79
Hub Casablanca,2025-01-26 12:00:00,2.15,81.29
Hub Casablanca,2025-01-26 13:00:00,1.45,83.4
Hub Casablanca,2025-01-26 14:00:00,3.23,87.55
Hub Casablanca,2025-01-26 15:00:00,2.07,86.81
Hub Casablanca,2025-01-26 16:00:00,2.06,84.88
Hub Casablanca,2025-01-26 17:00:00,2.37,81.59
Hub Casablanca,2025-01-26 18:00:00,2.25,82.95
Hub Casablanca,2025-01-26 19:00:00,2.12,83.45
Hub Casablanca,2025-01-26 20:00:00,1.61,85.83
Hub Casablanca,2025-01-26 21:00:00,2.25,90.11
Hub Casablanca,2025-01-26 22:00:00,2.95,82.94
Hub Casablanca,2025-01-26 23:00:00,2.68,81.92
Hub Casablanca,2025-01-27 00:00:00,2.81,84.67
Hub Casablanca,2025-01-27 01:00:00,1.76,88.1
Hub Casablanca,2025-01-27 02:00:00,1.52,80.66
Hub Casablanca,2025-01-27 03:00:00,1.95,89.36
Hub Casablanca,2025-01-27 04:00:00,2.04,84.48
Hub Casablanca,2025-01-27 05:00:00,2.56,82.8
Hub Casablanca,2025-01-27 06:00:00,1.17,80.2
Hub Casablanca,2025-01-27 07:00:00,2.78,87.12
Hub Casablanca,2025-01-27 08:00:00,1.93,84.49
Hub Casablanca,2025-01-27 09:00:00,1.8,85.51
Hub Casablanca,2025-01-27 10:00:00,1.51,82.3
Hub Casablanca,2025-01-27 11:00:00,1.18,84.04
Hub Casablanca,2025-01-27 12:00:00,2.42,83.54
Hub Casablanca,2025-01-27 13:00:00,2.05,84.7
Hub Casablanca,2025-01-27 14:00:00,1.37,82.99
Hub Casablanca,2025-01-27 15:00:00,1.37,80.4
Hub Casablanca,2025-01-27 16:00:00,1.85,93.19
Hub Casablanca,2025-01-27 17:00:00,2.85,80.91
Hub Casablanca,2025-01-27 18:00:00,1.88,85.54
Hub Casablanca,2025-01-27 19:00:00,1.26,79.68
Hub Casablanca,2025-01-27 20:00:00,1.89,79.01
Hub Casablanca,2025-01-27 21:00:00,1.88,85.29
Hub Casablanca,2025-01-27 22:00:00,0.67,85.52
Hub Casablanca,2025-01-27 23:00:00,1.99,88.78
Hub Casablanca,2025-01-28 00:00:00,1.9,86.2
Hub Casablanca,2025-01-28 01:00:00,2.36,84.55
Hub Casablanca,2025-01-28 02:00:00,2.94,82.15
Hub Casablanca,2025-01-28 03:00:00,2.58,89.5
Hub Casablanca,2025-01-28 04:00:00,1.88,87.79
Hub Casablanca,2025-01-28 05:00:00,1.46,81.26
Hub Casablanca,2025-01-28 06:00:00,3.3,85.11
Hub Casablanca,2025-01-28 07:00:00,2.05,85.43
Hub Casablanca,2025-01-28 08:00:00,2.02,83.96
Hub Casablanca,2025-01-28 09:00:00,2.0,87.32
Hub Casablanca,2025-01-28 10:00:00,2.12,87.5
Hub Casablanca,2025-01-28 11:00:00,1.94,84.43
Hub Casablanca,2025-01-28 12:00:00,1.73,84.16
Hub Casablanca,2025-01-28 13:00:00,1.74,89.5
Hub Casablanca,2025-01-28 14:00:00,2.0,87.8
Hub Casablanca,2025-01-28 15:00:00,1.75,85.22
Hub Casablanca,2025-01-28 16:00:00,1.66,80.11
Hub Casablanca,2025-01-28 17:00:00,2.07,86.03
Hub Casablanca,2025-01-28 18:00:00,1.89,87.09
Hub Casablanca,2025-01-28 19:00:00,2.77,76.74
Hub Casablanca,2025-01-28 20:00:00,0.69,85.76
Hub Casablanca,2025-01-28 21:00:00,2.56,83.75
Hub Casablanca,2025-01-28 22:00:00,2.64,84.34
Hub Casablanca,2025-01-28 23:00:00,0.98,82.28
Hub Casablanca,2025-01-29 00:00:00,1.85,84.56
Hub Casablanca,2025-01-29 01:00:00,1.83,89.18
Hub Casablanca,2025-01-29 02:00:00,1.32,83.66
Hub Casablanca,2025-01-29 03:00:00,1.63,87.9
Hub Casablanca,2025-01-29 04:00:00,1.46,82.58
Hub Casablanca,2025-01-29 05:00:00,2.9,87.28
Hub Casablanca,2025-01-29 06:00:00,2.49,85.0
Hub Casablanca,2025-01-29 07:00:00,2.66,86.06
Hub Casablanca,2025-01-29 08:00:00,2.38,85.02
Hub Casablanca,2025-01-29 09:00:00,1.46,86.92
Hub Casablanca,2025-01-29 10:00:00,1.76,77.3
Hub Casablanca,2025-01-29 11:00:00,2.27,80.74
Hub Casablanca,2025-01-29 12:00:00,1.41,86.25
Hub Casablanca,2025-01-29 13:00:00,2.38,78.87
Hub Casablanca,2025-01-29 14:00:00,1.9,83.41
Hub Casablanca,2025-01-29 15:00:00,1.83,84.84
Hub Casablanca,2025-01-29 16:00:00,2.38,82.52
Hub Casablanca,2025-01-29 17:00:00,2.24,82.93
Hub Casablanca,2025-01-29 18:00:00,1.84,85.81
Hub Casablanca,2025-01-29 19:00:00,2.6,88.03
Hub Casablanca,2025-01-29 20:00:00,1.48,82.12
Hub Casablanca,2025-01-29 21:00:00,2.33,83.27
Hub Casablanca,2025-01-29 22:00:00,2.32,82.81
Hub Casablanca,2025-01-29 23:00:00,1.87,77.74
Hub Casablanca,2025-01-30 00:00:00,2.19,85.43
Hub Casablanca,2025-01-30 01:00:00,1.4,87.8
Hub Casablanca,2025-01-30 02:00:00,2.49,88.05
Hub Casablanca,2025-01-30 03:00:00,1.93,82.39
Hub Casablanca,2025-01-30 04:00:00,1.76,81.24
Hub Casablanca,2025-01-30 05:00:00,2.55,85.06
Hub Casablanca,2025-01-30 06:00:00,1.67,87.49
Hub Casablanca,2025-01-30 07:00:00,1.32,85.46
Hub Casablanca,2025-01-30 08:00:00,1.25,85.87
Hub Casablanca,2025-01-30 09:00:00,2.33,88.43
Hub Casablanca,2025-01-30 10:00:00,1.39,82.78
Hub Casablanca,2025-01-30 11:00:00,2.9,84.34
Hub Casablanca,2025-01-30 12:00:00,0.99,89.9
Hub Casablanca,2025-01-30 13:00:00,2.88,84.41
Hub Casablanca,2025-01-30 14:00:00,2.13,81.2
Hub Casablanca,2025-01-30 15:00:00,1.98,82.99
Hub Casablanca,2025-01-30 16:00:00,1.76,82.19
Hub Casablanca,2025-01-30 17:00:00,2.23,86.07
Hub Casablanca,2025-01-30 18:00:00,2.01,82.31
Hub Casablanca,2025-01-30 19:00:00,2.58,85.81
Hub Casablanca,2025-01-30 20:00:00,2.09,82.79
Hub Casablanca,2025-01-30 21:00:00,2.1,78.63
Hub Casablanca,2025-01-30 22:00:00,1.85,85.92
Hub Casablanca,2025-01-30 23:00:00,2.0,85.45
Hub Casablanca,2025-01-31 00:00:00,2.18,86.55
Hub Casablanca,2025-01-31 01:00:00,1.17,82.98
Hub Casablanca,2025-01-31 02:00:00,1.36,82.66
Hub Casablanca,2025-01-31 03:00:00,2.4,86.2
Hub Casablanca,2025-01-31 04:00:00,2.12,89.56
Hub Casablanca,2025-01-31 05:00:00,1.94,85.03
Hub Casablanca,2025-01-31 06:00:00,2.04,86.27
Hub Casablanca,2025-01-31 07:00:00,2.21,84.04
Hub Casablanca,2025-01-31 08:00:00,1.76,80.37
Hub Casablanca,2025-01-31 09:00:00,1.64,87.9
Hub Casablanca,2025-01-31 10:00:00,2.13,87.73
Hub Casablanca,2025-01-31 11:00:00,1.54,87.13
Hub Casablanca,2025-01-31 12:00:00,2.24,84.45
Hub Casablanca,2025-01-31 13:00:00,1.18,86.79
Hub Casablanca,2025-01-31 14:00:00,2.55,87.68
Hub Casablanca,2025-01-31 15:00:00,2.27,89.86
Hub Casablanca,2025-01-31 16:00:00,2.16,87.97
Hub Casablanca,2025-01-31 17:00:00,2.53,85.19
Hub Casablanca,2025-01-31 18:00:00,2.87,81.08
Hub Casablanca,2025-01-31 19:00:00,2.54,85.47
Hub Casablanca,2025-01-31 20:00:00,1.11,85.77
Hub Casablanca,2025-01-31 21:00:00,1.4,87.13
Hub Casablanca,2025-01-31 22:00:00,1.72,89.06
Hub Casablanca,2025-01-31 23:00:00,2.05,84.71
Hub Casablanca,2025-02-01 00:00:00,2.29,91.3
Hub Casablanca,2025-02-01 01:00:00,1.67,79.72
Hub Casablanca,2025-02-01 02:00:00,2.13,86.26
Hub Casablanca,2025-02-01 03:00:00,1.66,82.6
Hub Casablanca,2025-02-01 04:00:00,1.73,79.28
Hub Casablanca,2025-02-01 05:00:00,1.33,84.39
Hub Casablanca,2025-02-01 06:00:00,1.58,80.63
Hub Casablanca,2025-02-01 07:00:00,1.36,84.52
Hub Casablanca,2025-02-01 08:00:00,1.55,85.1
Hub Casablanca,2025-02-01 09:00:00,2.56,88.36
Hub Casablanca,2025-02-01 10:00:00,1.56,80.48
Hub Casablanca,2025-02-01 11:00:00,3.35,87.73
Hub Casablanca,2025-02-01 12:00:00,2.29,85.29
Hub Casablanca,2025-02-01 13:00:00,2.13,88.09
Hub Casablanca,2025-02-01 14:00:00,1.61,83.7
Hub Casablanca,2025-02-01 15:00:00,2.39,81.0
Hub Casablanca,2025-02-01 16:00:00,1.75,81.35
Hub Casablanca,2025-02-01 17:00:00,2.1,81.12
Hub Casablanca,2025-02-01 18:00:00,3.32,86.43
Hub Casablanca,2025-02-01 19:00:00,1.99,89.43
Hub Casablanca,2025-02-01 20:00:00,2.62,83.31
Hub Casablanca,2025-02-01 21:00:00,1.69,86.89
Hub Casablanca,2025-02-01 22:00:00,2.02,80.43
Hub Casablanca,2025-02-01 23:00:00,2.93,85.54
Hub Casablanca,2025-02-02 00:00:00,1.73,87.01
Hub Casablanca,2025-02-02 01:00:00,2.95,80.66
Hub Casablanca,2025-02-02 02:00:00,2.4,84.39
Hub Casablanca,2025-02-02 03:00:00,1.76,87.15
Hub Casablanca,2025-02-02 04:00:00,2.36,76.2
Hub Casablanca,2025-02-02 05:00:00,2.53,89.01
Hub Casablanca,2025-02-02 06:00:00,2.36,86.06
Hub Casablanca,2025-02-02 07:00:00,1.26,87.15
Hub Casablanca,2025-02-02 08:00:00,1.68,83.76
Hub Casablanca,2025-02-02 09:00:00,1.92,79.83
Hub Casablanca,2025-02-02 10:00:00,2.01,86.6
Hub Casablanca,2025-02-02 11:00:00,2.36,84.75
Hub Casablanca,2025-02-02 12:00:00,2.13,85.1
Hub Casablanca,2025-02-02 13:00:00,1.38,88.26
Hub Casablanca,2025-02-02 14:00:00,2.24,87.29
Hub Casablanca,2025-02-02 15:00:00,2.35,90.76
Hub Casablanca,2025-02-02 16:00:00,2.33,85.46
Hub Casablanca,2025-02-02 17:00:00,2.59,82.93
Hub Casablanca,2025-02-02 18:00:00,2.46,84.43
Hub Casablanca,2025-02-02 19:00:00,2.28,86.25
Hub Casablanca,2025-02-02 20:00:00,2.01,88.05
Hub Casablanca,2025-02-02 21:00:00,1.22,80.6
Hub Casablanca,2025-02-02 22:00:00,2.26,85.03
Hub Casablanca,2025-02-02 23:00:00,2.15,89.83
Hub Casablanca,2025-02-03 00:00:00,2.19,84.28
Hub Casablanca,2025-02-03 01:00:00,1.41,87.79
Hub Casablanca,2025-02-03 02:00:00,1.51,86.48
Hub Casablanca,2025-02-03 03:00:00,2.58,87.87
Hub Casablanca,2025-02-03 04:00:00,2.03,82.57
Hub Casablanca,2025-02-03 05:00:00,2.39,82.58
Hub Casablanca,2025-02-03 06:00:00,2.07,85.06
Hub Casablanca,2025-02-03 07:00:00,2.07,80.4
Hub Casablanca,2025-02-03 08:00:00,2.52,84.19
Hub Casablanca,2025-02-03 09:00:00,1.79,85.76
Hub Casablanca,2025-02-03 10:00:00,2.1,90.35
Hub Casablanca,2025-02-03 11:00:00,1.82,86.21
Hub Casablanca,2025-02-03 12:00:00,1.84,86.88
Hub Casablanca,2025-02-03 13:00:00,1.9,88.49
Hub Casablanca,2025-02-03 14:00:00,2.17,82.11
Hub Casablanca,2025-02-03 15:00:00,1.82,84.5
Hub Casablanca,2025-02-03 16:00:00,2.68,92.28
Hub Casablanca,2025-02-03 17:00:00,1.61,84.76
Hub Casablanca,2025-02-03 18:00:00,1.96,88.35
Hub Casablanca,2025-02-03 19:00:00,1.84,87.89
Hub Casablanca,2025-02-03 20:00:00,2.78,80.57
Hub Casablanca,2025-02-03 21:00:00,2.15,85.93
Hub Casablanca,2025-02-03 22:00:00,2.57,85.44
Hub Casablanca,2025-02-03 23:00:00,1.31,85.99
Hub Casablanca,2025-02-04 00:00:00,2.19,82.74
Hub Casablanca,2025-02-04 01:00:00,2.5,81.65
Hub Casablanca,2025-02-04 02:00:00,2.1,83.57
Hub Casablanca,2025-02-04 03:00:00,2.59,84.71
Hub Casablanca,2025-02-04 04:00:00,1.8,88.55
Hub Casablanca,2025-02-04 05:00:00,2.76,90.45
Hub Casablanca,2025-02-04 06:00:00,3.21,89.19
Hub Casablanca,2025-02-04 07:00:00,1.88,87.58
Hub Casablanca,2025-02-04 08:00:00,1.84,81.99
Hub Casablanca,2025-02-04 09:00:00,2.79,83.77
Hub Casablanca,2025-02-04 10:00:00,2.85,85.63
Hub Casablanca,2025-02-04 11:00:00,1.8,83.1
Hub Casablanca,2025-02-04 12:00:00,1.85,86.73
Hub Casablanca,2025-02-04 13:00:00,1.92,87.16
Hub Casablanca,2025-02-04 14:00:00,1.39,86.61
Hub Casablanca,2025-02-04 15:00:00,1.6,88.08
Hub Casablanca,2025-02-04 16:00:00,1.56,82.29
Hub Casablanca,2025-02-04 17:00:00,1.68,87.8
Hub Casablanca,2025-02-04 18:00:00,2.05,82.91
Hub Casablanca,2025-02-04 19:00:00,2.18,82.18
Hub Casablanca,2025-02-04 20:00:00,2.84,86.6
Hub Casablanca,2025-02-04 21:00:00,1.57,88.65
Hub Casablanca,2025-02-04 22:00:00,2.56,86.46
Hub Casablanca,2025-02-04 23:00:00,1.96,85.06
Hub Casablanca,2025-02-05 00:00:00,2.04,85.93
Hub Casablanca,2025-02-05 01:00:00,2.4,85.41
Hub Casablanca,2025-02-05 02:00:00,1.51,81.62
Hub Casablanca,2025-02-05 03:00:00,2.26,81.27
Hub Casablanca,2025-02-05 04:00:00,2.15,84.76
Hub Casablanca,2025-02-05 05:00:00,2.31,85.24
Hub Casablanca,2025-02-05 06:00:00,2.21,85.03
Hub Casablanca,2025-02-05 07:00:00,3.3,87.03
Hub Casablanca,2025-02-05 08:00:00,1.75,84.35
Hub Casablanca,2025-02-05 09:00:00,1.8,86.69
Hub Casablanca,2025-02-05 10:00:00,1.76,84.57
Hub Casablanca,2025-02-05 11:00:00,1.79,90.47
Hub Casablanca,2025-02-05 12:00:00,1.75,85.24
Hub Casablanca,2025-02-05 13:00:00,2.67,92.02
Hub Casablanca,2025-02-05 14:00:00,2.78,86.06
Hub Casablanca,2025-02-05 15:00:00,1.79,84.36
Hub Casablanca,2025-02-05 16:00:00,1.66,82.3
Hub Casablanca,2025-02-05 17:00:00,2.31,80.67
Hub Casablanca,2025-02-05 18:00:00,1.8,82.03
Hub Casablanca,2025-02-05 19:00:00,2.39,82.36
Hub Casablanca,2025-02-05 20:00:00,2.18,86.18
Hub Casablanca,2025-02-05 21:00:00,1.32,83.42
Hub Casablanca,2025-02-05 22:00:00,2.85,85.56
Hub Casablanca,2025-02-05 23:00:00,2.97,88.85
Hub Casablanca,2025-02-06 00:00:00,1.77,84.74
Hub Casablanca,2025-02-06 01:00:00,1.88,91.24
Hub Casablanca,2025-02-06 02:00:00,2.22,81.47
Hub Casablanca,2025-02-06 03:00:00,2.24,84.55
Hub Casablanca,2025-02-06 04:00:00,2.41,83.38
Hub Casablanca,2025-02-06 05:00:00,3.08,87.81
Hub Casablanca,2025-02-06 06:00:00,1.99,78.28
Hub Casablanca,2025-02-06 07:00:00,1.68,80.67
Hub Casablanca,2025-02-06 08:00:00,1.39,84.68
Hub Casablanca,2025-02-06 09:00:00,1.71,89.65
Hub Casablanca,2025-02-06 10:00:00,2.06,85.68
Hub Casablanca,2025-02-06 11:00:00,2.98,80.95
Hub Casablanca,2025-02-06 12:00:00,1.82,81.41
Hub Casablanca,2025-02-06 13:00:00,2.19,90.02
Hub Casablanca,2025-02-06 14:00:00,2.07,83.14
Hub Casablanca,2025-02-06 15:00:00,2.68,82.17
Hub Casablanca,2025-02-06 16:00:00,3.35,89.43
Hub Casablanca,2025-02-06 17:00:00,1.82,88.03
Hub Casablanca,2025-02-06 18:00:00,1.84,88.82
Hub Casablanca,2025-02-06 19:00:00,2.6,82.15
Hub Casablanca,2025-02-06 20:00:00,2.42,80.42
Hub Casablanca,2025-02-06 21:00:00,3.01,85.4
Hub Casablanca,2025-02-06 22:00:00,2.38,86.01
Hub Casablanca,2025-02-06 23:00:00,1.9,86.09
Hub Casablanca,2025-02-07 00:00:00,2.38,89.43
Hub Casablanca,2025-02-07 01:00:00,2.64,79.8
Hub Casablanca,2025-02-07 02:00:00,2.5,87.58
Hub Casablanca,2025-02-07 03:00:00,2.34,81.71
Hub Casablanca,2025-02-07 04:00:00,2.62,87.57
Hub Casablanca,2025-02-07 05:00:00,2.67,83.58
Hub Casablanca,2025-02-07 06:00:00,2.78,82.56
Hub Casablanca,2025-02-07 07:00:00,2.41,83.17
Hub Casablanca,2025-02-07 08:00:00,2.0,80.66
Hub Casablanca,2025-02-07 09:00:00,2.16,85.12
Hub Casablanca,2025-02-07 10:00:00,2.69,82.68
Hub Casablanca,2025-02-07 11:00:00,1.68,87.36
Hub Casablanca,2025-02-07 12:00:00,2.27,86.92
Hub Casablanca,2025-02-07 13:00:00,1.89,90.06
Hub Casablanca,2025-02-07 14:00:00,2.11,86.1
Hub Casablanca,2025-02-07 15:00:00,2.73,86.56
Hub Casablanca,2025-02-07 16:00:00,2.19,89.2
Hub Casablanca,2025-02-07 17:00:00,2.12,83.12
Hub Casablanca,2025-02-07 18:00:00,1.41,80.54
Hub Casablanca,2025-02-07 19:00:00,2.47,85.6
Hub Casablanca,2025-02-07 20:00:00,2.42,80.73
Hub Casablanca,2025-02-07 21:00:00,3.18,92.36
Hub Casablanca,2025-02-07 22:00:00,1.94,89.37
Hub Casablanca,2025-02-07 23:00:00,2.2,91.49
Hub Casablanca,2025-02-08 00:00:00,2.22,85.19
Hub Casablanca,2025-02-08 01:00:00,2.88,86.65
Hub Casablanca,2025-02-08 02:00:00,2.05,83.62
Hub Casablanca,2025-02-08 03:00:00,2.24,87.65
Hub Casablanca,2025-02-08 04:00:00,2.4,81.35
Hub Casablanca,2025-02-08 05:00:00,2.19,77.37
Hub Casablanca,2025-02-08 06:00:00,1.87,82.63
Hub Casablanca,2025-02-08 07:00:00,2.2,80.63
Hub Casablanca,2025-02-08 08:00:00,2.64,89.43
Hub Casablanca,2025-02-08 09:00:00,1.59,90.45
Hub Casablanca,2025-02-08 10:00:00,2.17,80.79
Hub Casablanca,2025-02-08 11:00:00,1.75,88.88
Hub Casablanca,2025-02-08 12:00:00,2.7,87.85
Hub Casablanca,2025-02-08 13:00:00,1.34,80.29
Hub Casablanca,2025-02-08 14:00:00,1.82,83.83
Hub Casablanca,2025-02-08 15:00:00,2.29,83.26
Hub Casablanca,2025-02-08 16:00:00,2.88,87.24
Hub Casablanca,2025-02-08 17:00:00,2.07,81.31
Hub Casablanca,2025-02-08 18:00:00,1.83,84.7
